id	sentiment_score	upvotes
jsid-post-aRB1Y5B	-0.296	37
jsid-post-an75REB	0.5267	32
jsid-post-aZZ71En	-0.8225	49
jsid-post-aByg66N	0.6597	81
jsid-post-aXPjMNv	0.9186	29
jsid-post-a8756DZ	0.9879	19
jsid-post-aqygXg7	0.4767	25
jsid-post-an75Rjn	0.9517	21
jsid-post-a8756V6	0.4019	0
jsid-post-aKGdA1j	-0.9382	17
jsid-post-avyo1vd	0.8885	13
jsid-post-a1mRNOR	-0.5994	12
jsid-post-amo5oj4	0.9393	16
jsid-post-amo51n4	0.0	58
jsid-post-agm51j1	0.7783	39
jsid-post-abAr1Eb	0.7506	20
jsid-post-aD2g6PN	0.9657	16
jsid-post-ayNo3Qy	0.9678	20
jsid-post-awyo3v1	0.4767	14
jsid-post-amo51R4	0.6486	10
jsid-post-a0eRXev	0.6249	13
jsid-post-aW4EgGn	0.886	22
jsid-post-aoy53dm	0.836	19
jsid-post-axy734W	0.9723	14
jsid-post-aVv0oLP	0.9231	16
jsid-post-azx1d2x	0.9403	79
jsid-post-aQz1vgW	0.8885	10
jsid-post-aVv0obO	-0.9666	10
jsid-post-aVv0vGd	0.0	19
jsid-post-an75j9o	0.0	44
jsid-post-aVv0oNO	0.9393	10
jsid-post-a0eRXwZ	0.872	21
jsid-post-aByg6NQ	0.0516	16
jsid-post-aPARm4K	0.8126	15
jsid-post-azx93eK	0.9245	27
jsid-post-a2vZ2KE	0.9493	21
jsid-post-a9yKqKZ	0.9612	18
jsid-post-a9yRvrm	-0.9186	188
jsid-post-aGyg8jX	0.886	41
jsid-post-azx1PEN	0.6808	170
jsid-post-axy7vGL	0.886	77
jsid-post-a9yRv7K	0.8176	63
jsid-post-aW4ELq6	0.9795	47
jsid-post-adB5O92	0.9371	18
jsid-post-aO804VE	0.1027	28
jsid-post-a0eRXBz	-0.1027	185
jsid-post-adB5O0Q	0.3597	85
jsid-post-a6ZN9d9	0.9287	35
jsid-post-aQz1Qp8	-0.8126	64
jsid-post-a1mRDvD	0.7003	15
jsid-post-a34RAd5	0.9601	11
jsid-post-aW4E796	0.0	31
jsid-post-an75O80	0.875	21
jsid-post-adB5Ogj	0.7096	16
jsid-post-axy7vMp	0.9468	22
jsid-post-amo5God	-0.7783	0
jsid-post-a875m7O	0.1531	18
jsid-post-apR5D9E	0.0	21
jsid-post-a7oweVA	0.0	10
jsid-post-a9yRv86	0.9661	18
jsid-post-avyoe1b	0.9705	20
jsid-post-aoy5VW0	0.9638	23
jsid-post-aLn0ezM	-0.91	15
jsid-post-ajP5O9G	0.5267	14
jsid-post-ae95O5p	0.959	12
jsid-post-a4PRzdd	0.8555	18
jsid-post-ajP5Yep	0.9823	17
jsid-post-aND0vRw	0.7184	121
jsid-post-aE0gVyK	0.9687	28
jsid-post-aVv0EV2	-0.6124	59
jsid-post-aRB0Z27	-0.539	37
jsid-post-ayNo4VV	0.9705	13
jsid-post-aND0v33	0.9022	17
jsid-post-aryoA96	0.9855	15
jsid-post-aqyg8Aj	0.9891	15
jsid-post-ae95OVO	0.9819	45
jsid-post-aqyg8R7	0.4767	21
jsid-post-aqyg8xM	-0.8555	19
jsid-post-an75RRE	0.936	33
jsid-post-aKGdAPO	0.9741	119
jsid-post-aLn0zR5	0.765	18
jsid-post-aBygd0z	0.9844	30
jsid-post-aAygE7E	0.946	80
jsid-post-aQz1Qbw	0.5719	0
jsid-post-aD2gnL7	-0.4215	20
jsid-post-a7oweAr	0.7096	28
jsid-post-aMVYmD6	0.8442	27
jsid-post-aND0vNr	0.8658	45
jsid-post-aYQ7O0m	0.3182	16
jsid-post-aBygLBQ	0.9761	32
jsid-post-a7owe8b	0.9501	16
jsid-post-aO80enM	0.9729	14
jsid-post-azx1PWm	0.8807	37
jsid-post-a7owezx	0.6705	12
jsid-post-aBygL5z	0.9726	15
jsid-post-aYQ7E3O	0.8689	25
jsid-post-aXPjND9	0.8271	20
jsid-post-aW4ELKK	0.1761	12
jsid-post-adB5Q0d	0.0	12
jsid-post-aYQ7O5V	0.1531	10
jsid-post-aAygKYp	0.0	17
jsid-post-aKGdvzb	0.9858	24
jsid-post-a5QRwZV	0.7579	0
jsid-post-aMVYP9R	0.8934	22
jsid-post-amo5GEd	0.9875	14
jsid-post-a1mRrL6	0.9081	29
jsid-post-awyo1n8	0.9657	177
jsid-post-agm57nW	0.3818	12
jsid-post-ae95Zjv	-0.2584	26
jsid-post-aRB0ZdB	0.8625	12
jsid-post-aVv0gy2	0.9509	50
jsid-post-a34R0Ev	0.9726	28
jsid-post-aQz17pd	0.8658	13
jsid-post-ajP51xR	0.4404	22
jsid-post-aryo3MB	0.9153	38
jsid-post-azx1Kez	0.8885	14
jsid-post-aqyg6GL	0.9766	11
jsid-post-a6ZNDz8	0.9517	10
jsid-post-abAr4ev	0.5106	17
jsid-post-aQz17Xw	0.8519	17
jsid-post-aKGdvVZ	0.0	12
jsid-post-a875mbZ	0.4019	52
jsid-post-axy76vp	0.6249	15
jsid-post-a7ow0ow	-0.5859	20
jsid-post-a9yR576	0.9382	17
jsid-post-aE0gADn	0.8176	0
jsid-post-aVv0KEM	0.8555	19
jsid-post-abAregr	0.6808	10
jsid-post-aryoXqV	0.891	12
jsid-post-an752xn	0.9062	29
jsid-post-ae95Z1Q	0.6124	23
jsid-post-a9yR5pK	0.8689	15
jsid-post-a4PRNWQ	0.4404	21
jsid-post-aXPjV2P	0.9432	11
jsid-post-ae95Zxv	0.9761	15
jsid-post-aD2g87B	0.9854	18
jsid-post-a1mR076	-0.5994	18
jsid-post-aD2g81G	0.8176	10
jsid-post-ae95Zzj	-0.5423	42
jsid-post-aAygK5d	0.9201	42
jsid-post-adB5QAM	0.765	15
jsid-post-aD2g8Nd	0.8271	15
jsid-post-amo56md	0.8957	10
jsid-post-a9yR5gm	-0.5267	0
jsid-post-an752PB	0.9638	0
jsid-post-an7523o	0.0	22
jsid-post-aAygKzd	0.128	0
jsid-post-a0eR0zQ	0.7506	11
jsid-post-aXPjMnD	0.0	35
jsid-post-aND0Q7A	0.5719	31
jsid-post-aGygB5w	0.9638	10
jsid-post-aVv0KAd	0.9337	0
jsid-post-agm5Qzv	0.765	65
jsid-post-a0eR02Z	0.9846	33
jsid-post-aYQ7D8V	0.802	12
jsid-post-azx1Kpq	0.7506	27
jsid-post-aZZ78o6	0.9136	19
jsid-post-aW4EENx	0.9118	10
jsid-post-aKGx8XZ	0.4588	27
jsid-post-aYQ7PKv	0.9806	73
jsid-post-aKGdWg3	0.9186	125
jsid-post-aE0goxN	0.9371	33
jsid-post-adB5nYB	0.8979	216
jsid-post-aoy54zx	0.4404	140
jsid-post-awyoLoy	0.6808	20
jsid-post-a9yR8jL	-0.4019	152
jsid-post-aoy5RBe	0.836	192
jsid-post-adB5nyD	0.7506	76
jsid-post-aD2gZwZ	0.2732	103
jsid-post-abArWVr	0.9349	18
jsid-post-aVv0KNd	0.9116	131
jsid-post-aE0gArG	0.9231	29
jsid-post-axy76pn	-0.128	29
jsid-post-aAyg4RR	0.926	65
jsid-post-aXPjVOz	0.9786	54
jsid-post-aRB0MYB	0.6808	11
jsid-post-amo56Zv	0.872	47
jsid-post-a2vR8Lw	-0.0	27
jsid-post-aND0V9A	0.9814	157
jsid-post-apR5PbD	0.8402	29
jsid-post-aYQ7PDV	0.4767	126
jsid-post-aE0gooG	0.9136	32
jsid-post-aKGdW8Q	0.25	37
jsid-post-aND0VvA	0.9864	35
jsid-post-aW4Evo4	-0.4215	14
jsid-post-aW4Evjx	0.9674	33
jsid-post-azx1Gxq	0.7269	36
jsid-post-aYQ7PYN	0.9844	72
jsid-post-aGygMbn	0.6808	0
jsid-post-avyoEQZ	0.3612	21
jsid-post-azx1G9B	0.5994	39
jsid-post-aO80D8E	0.9899	14
jsid-post-aLn0GQx	0.9325	48
jsid-post-a9yR8Ej	0.0	19
jsid-post-aRB0z3Q	0.9001	14
jsid-post-azx1KnK	-0.2516	12
jsid-post-aVv0K5P	0.5719	36
jsid-post-a9yR56L	0.9403	28
jsid-post-aRB0Lr2	0.8442	17
jsid-post-aD2gZMZ	0.8883	35
jsid-post-aND0VBG	0.9584	29
jsid-post-aBygPvO	0.8957	51
jsid-post-adB5nrd	0.9538	14
jsid-post-aPAR80R	0.9712	0
jsid-post-amo5mRo	0.7003	81
jsid-post-azx1GBZ	0.2023	46
jsid-post-aGygMvZ	-0.0609	0
jsid-post-a875DK3	0.5719	22
jsid-post-aLn0G3z	0.7269	0
jsid-post-aYQ7DZ7	0.9586	26
jsid-post-aPAR8LQ	-0.6597	51
jsid-post-aD2gZYG	0.9747	22
jsid-post-aGygGwX	0.8481	193
jsid-post-azx1Obz	-0.8885	103
jsid-post-aND0BrA	0.9081	100
jsid-post-aLn0GZ6	-0.8316	400
jsid-post-ayNoWb8	0.5106	323
jsid-post-aqygQ3Y	-0.6486	170
jsid-post-aO80DgE	0.8834	114
jsid-post-aKGd8z6	-0.9231	28
jsid-post-ae95x0B	0.0	14
jsid-post-ajP5Bz0	0.9628	128
jsid-post-aND0V7w	0.9201	60
jsid-post-azx1G3x	0.3612	23
jsid-post-avyoEVO	0.9403	80
jsid-post-aO80D56	0.9744	55
jsid-post-aXPj4md	0.743	44
jsid-post-aND0V5K	0.0	36
jsid-post-axy7bnb	0.4215	66
jsid-post-aXPj4yv	-0.5574	24
jsid-post-adB5nxD	0.0	30
jsid-post-awyoLdD	0.5267	32
jsid-post-a6ZNne8	0.6369	17
jsid-post-aO80D7r	0.9337	45
jsid-post-a34R0o8	-0.6808	38
jsid-post-aMVYPE1	0.9783	20
jsid-post-azx1OXp	0.9001	37
jsid-post-aO809mR	0.0	16
jsid-post-aQz1AKd	0.9325	23
jsid-post-a875e5O	0.7506	48
jsid-post-aRB0v0M	0.9661	20
jsid-post-aMVYz4W	-0.4767	0
jsid-post-adB55ED	0.9062	56
jsid-post-aZZ77Np	0.2023	51
jsid-post-a0eQ71v	0.8779	17
jsid-post-aQzReLq	0.0	32
jsid-post-avyoxDn	0.1027	62
jsid-post-a0eRnxO	-0.8625	30
jsid-post-abArx28	0.9738	125
jsid-post-aW4Eob3	0.9657	80
jsid-post-aZZ7EEn	0.7845	214
jsid-post-aPARedB	0.296	14
jsid-post-apR5xdD	0.9287	20
jsid-post-a0eRnoQ	0.8931	104
jsid-post-an75x7E	-0.836	66
jsid-post-ayNo1Ry	0.9349	13
jsid-post-a5QRzWO	0.9818	98
jsid-post-agm5x7K	0.8807	18
jsid-post-aW4Eo7Z	0.9607	18
jsid-post-a34R8wN	0.0	75
jsid-post-aBygE0A	-0.9181	135
jsid-post-aGygGZ6	-0.6808	63
jsid-post-aO809x6	-0.9565	23
jsid-post-aO809vM	0.8442	45
jsid-post-a4PRAZ6	-0.8316	22
jsid-post-aGygM3w	0.8885	24
jsid-post-a9yR8mL	0.4588	61
jsid-post-a4PR56w	0.9865	35
jsid-post-ayNoW7r	0.735	29
jsid-post-apR5x7E	-0.296	27
jsid-post-ayNo1PX	0.5423	12
jsid-post-a1mRVrG	-0.1027	18
jsid-post-a1mRVgP	0.8841	27
jsid-post-a4PRAB6	0.6249	23
jsid-post-axy7O4W	-0.5574	22
jsid-post-a6ZNBeR	0.8225	25
jsid-post-a9yR6ZL	0.5994	139
jsid-post-aO809W2	0.8176	16
jsid-post-ae95xqQ	0.6608	29
jsid-post-a6ZNBjm	0.0	19
jsid-post-aZZ7E7W	0.8979	15
jsid-post-aryox67	-0.0	88
jsid-post-aVv0Lzy	-0.7351	13
jsid-post-aD2gbEw	0.9169	122
jsid-post-aAygMop	0.9825	69
jsid-post-a4PR24d	-0.6486	12
jsid-post-a6ZNBAA	0.6705	26
jsid-post-aryoxLV	0.9584	73
jsid-post-aLn0A0M	-0.6486	18
jsid-post-a5QRGLL	0.0	18
jsid-post-an75E1z	0.0	121
jsid-post-aW4Eb63	0.9403	155
jsid-post-agm54NW	0.9001	68
jsid-post-aVv0LPP	0.9552	130
jsid-post-a9yR2PK	0.0	30
jsid-post-a1mR2Z8	0.9246	95
jsid-post-abArBpb	0.9531	14
jsid-post-apR5bvW	0.5267	12
jsid-post-an75xZn	-0.8176	11
jsid-post-agm5x9n	0.9042	13
jsid-post-avyox9M	0.9601	11
jsid-post-ajP5xKp	0.7096	23
jsid-post-a2vRDNZ	-0.8678	50
jsid-post-ajP5Bqx	0.9442	37
jsid-post-aVv0mQM	0.743	30
jsid-post-aBygGg2	0.9231	18
jsid-post-aAyg2gg	0.9403	16
jsid-post-aD2gVzN	0.7579	20
jsid-post-azx1R1m	0.0	12
jsid-post-aD2gVmG	0.7269	13
jsid-post-a7ow9Ve	0.9201	13
jsid-post-ajP5Z5G	-0.5574	30
jsid-post-a6ZN21L	0.9661	129
jsid-post-a7ow21x	0.926	67
jsid-post-apR5bR5	-0.1779	21
jsid-post-ayNoRer	0.9949	34
jsid-post-a6ZN2Qm	0.0	24
jsid-post-aD2gbBd	0.9666	56
jsid-post-aO80Dbv	0.8979	15
jsid-post-an75ERq	0.0	168
jsid-post-avyoR6E	0.802	38
jsid-post-a7ow2Oq	-0.296	35
jsid-post-amo5Mm6	-0.2263	88
jsid-post-aD2gV8d	0.9595	71
jsid-post-ayNoR6b	0.7351	72
jsid-post-a34R2ym	-0.6124	40
jsid-post-aE0gDoN	0.7269	16
jsid-post-ayNoRWb	0.9371	23
jsid-post-aXPjWWv	0.9413	26
jsid-post-avyoR6O	0.8402	33
jsid-post-aZZ7jnW	0.8625	14
jsid-post-apR5bGn	0.5719	24
jsid-post-ajP5Z78	-0.9873	11
jsid-post-a0eR63v	0.9001	13
jsid-post-aYQ7qRq	0.6705	15
jsid-post-aZZ7jRp	0.9657	13
jsid-post-aO80P1r	-0.7096	13
jsid-post-azx1RKx	0.9633	13
jsid-post-aXPjWLP	0.9371	16
jsid-post-amo5MPd	0.8779	26
jsid-post-aZZ7QxX	0.9231	39
jsid-post-ae95mPm	0.9933	460
jsid-post-aKGdeX6	0.7717	82
jsid-post-axy7RQD	0.9648	33
jsid-post-a5QR2gG	0.4767	32
jsid-post-a34R2xe	0.8885	61
jsid-post-a6ZN2zN	0.7003	13
jsid-post-aAyg2Zd	0.9442	47
jsid-post-a8752np	0.128	24
jsid-post-aMVYv71	0.9643	22
jsid-post-aXPjWdz	0.9136	27
jsid-post-aND048A	-0.7964	24
jsid-post-aND04dA	-0.9578	100
jsid-post-aGygGPG	0.7717	16
jsid-post-a2vRDGD	0.8957	13
jsid-post-ajP5B3x	0.7783	27
jsid-post-adB52qM	0.9726	60
jsid-post-aqygzmQ	-0.0772	448
jsid-post-a34RWB7	0.8126	83
jsid-post-aGyg2D5	0.7184	51
jsid-post-ayNoQxV	0.25	29
jsid-post-aPARXMG	0.7184	65
jsid-post-aqygz1Y	-0.8689	31
jsid-post-aO801qN	-0.5267	131
jsid-post-ae952Nb	0.6249	167
jsid-post-aqygz7Y	-0.7096	11
jsid-post-aO801KN	0.9546	110
jsid-post-azx1ZAB	0.8555	32
jsid-post-aXPj2ZP	0.9902	65
jsid-post-an75DXq	0.5859	79
jsid-post-amo5Vqj	0.4588	52
jsid-post-a1mR2zP	0.5478	69
jsid-post-avyov2b	0.9468	51
jsid-post-apR5Aqb	0.8658	34
jsid-post-a4PRq4Q	0.6908	21
jsid-post-aZZ7joV	0.4215	85
jsid-post-azx1Rvz	0.936	41
jsid-post-adB5eWV	0.9776	25
jsid-post-a6ZNpQb	0.9287	12
jsid-post-aQz1ZQd	-0.9747	18
jsid-post-aD216yN	-0.9112	25
jsid-post-a7owNNq	0.9933	133
jsid-post-aRB02yQ	-0.9382	49
jsid-post-aKGdYLj	0.3818	27
jsid-post-avyovEX	0.9747	188
jsid-post-a9yRXvD	0.9888	177
jsid-post-aBygX62	-0.4767	159
jsid-post-a1mRLm6	0.8834	333
jsid-post-aoy58Rw	0.7184	57
jsid-post-a9yRXRm	0.1531	416
jsid-post-a7owN1L	0.4404	50
jsid-post-a9yRXqL	0.7845	63
jsid-post-adB52LN	0.4404	47
jsid-post-adB52BD	0.9538	14
jsid-post-apR5A3n	-0.716	12
jsid-post-aND0RgA	0.9531	38
jsid-post-a4PRqzm	-0.4588	18
jsid-post-aZZ72gn	0.7783	128
jsid-post-ayNoQDq	0.9413	11
jsid-post-ae95mnQ	0.9531	68
jsid-post-adB5ezD	-0.6249	46
jsid-post-azx1ZAN	0.7003	19
jsid-post-aQz1ZKw	-0.1406	18
jsid-post-aLn0mm6	0.8957	21
jsid-post-aGygA17	0.9349	28
jsid-post-ayNo1Qy	0.743	24
jsid-post-azx1Zyq	0.9879	49
jsid-post-aKGdYOb	-0.7783	39
jsid-post-a4PRqry	0.9552	13
jsid-post-aD2gVLN	-0.6486	30
jsid-post-an75xdL	0.7003	11
jsid-post-aGygGAz	0.9638	25
jsid-post-a1mRLjv	0.9559	15
jsid-post-axy7P42	0.128	23
jsid-post-a9yR2VK	0.9062	30
jsid-post-aO80PQv	0.9855	52
jsid-post-axy7Rzn	-0.25	183
jsid-post-aO80DV2	0.8957	16
jsid-post-azx1ZWz	0.9571	110
jsid-post-aO80RoM	0.2732	30
jsid-post-aXPj25g	0.975	46
jsid-post-ae952op	0.9753	34
jsid-post-aO80RKM	-0.8625	0
jsid-post-aGyg2X7	0.2023	28
jsid-post-a875wRQ	0.1027	10
jsid-post-a6ZNpge	0.9871	20
jsid-post-avyod0X	0.5994	22
jsid-post-aLn0XYv	0.8372	32
jsid-post-a875wx6	-0.9169	20
jsid-post-ae952vB	0.9931	13
jsid-post-ajP5K4p	0.7579	12
jsid-post-aGyg2A6	0.9371	18
jsid-post-ayNo1gb	0.0	16
jsid-post-aqygxXZ	0.2023	17
jsid-post-a7owWrz	0.7506	10
jsid-post-a875K3V	-0.0258	34
jsid-post-amo5p7y	0.9531	60
jsid-post-awyoY5W	-0.3612	76
jsid-post-an75r1q	0.9393	42
jsid-post-a1mREKb	0.9169	37
jsid-post-agm5EVx	-0.296	81
jsid-post-aqygY9p	0.872	70
jsid-post-aW4ED6q	0.0	51
jsid-post-ayNoYpp	0.4939	29
jsid-post-aAygOV2	-0.3182	28
jsid-post-aVv0VzM	0.7096	22
jsid-post-ajP5Kb1	-0.4215	17
jsid-post-aE0gO2e	-0.34	18
jsid-post-ae952qj	0.9382	12
jsid-post-aAygO0d	0.9371	0
jsid-post-aryo257	0.7184	20
jsid-post-avyodGO	0.9578	13
jsid-post-abArQZO	0.9837	15
jsid-post-avyoxrW	0.9823	12
jsid-post-a0eRdNd	0.3612	10
jsid-post-aZZ7zDn	0.2023	77
jsid-post-aO80Rey	0.9432	26
jsid-post-aO80RQE	-0.8934	31
jsid-post-aGygO90	0.9545	19
jsid-post-aZZ72Rz	0.6369	10
jsid-post-a875wyZ	0.9246	15
jsid-post-a9yRO60	0.975	19
jsid-post-a7owpMz	-0.886	17
jsid-post-aQz1O27	-0.9001	45
jsid-post-aZZ7zjQ	0.0	18
jsid-post-agm5EoW	0.0	11
jsid-post-aBygXbD	0.4588	14
jsid-post-aZZ7z2Q	0.0	11
jsid-post-a1mRE56	0.9741	11
jsid-post-amo5pRd	-0.765	15
jsid-post-aqygYp7	0.969	43
jsid-post-axy7PPK	0.9571	12
jsid-post-aZZ7z40	0.9201	27
jsid-post-aO80RAN	0.9521	14
jsid-post-awyoYPW	-0.8689	19
jsid-post-axy7YRp	0.891	10
jsid-post-azx1Yxq	0.743	15
jsid-post-a0eRM4q	0.9042	11
jsid-post-abArQoL	0.5106	27
jsid-post-aZZ7zY6	0.6908	12
jsid-post-a34RbO7	0.9726	26
jsid-post-aQzRjve	0.8126	15
jsid-post-a875VKQ	0.8442	53
jsid-post-a875Ve6	0.9565	60
jsid-post-awyoegy	-0.9674	179
jsid-post-aryo8x6	0.0	43
jsid-post-axy7m7K	0.9517	622
jsid-post-axy7m6L	0.875	92
jsid-post-awyoe38	0.8885	36
jsid-post-aGyg7L5	0.9419	83
jsid-post-axy7mRD	0.8126	38
jsid-post-aND0j0b	0.0	148
jsid-post-aqygD8j	0.7906	41
jsid-post-adB5R5Z	0.836	208
jsid-post-aAygvgp	0.5739	204
jsid-post-a6ZNG99	0.9686	47
jsid-post-a4PRwAw	0.9382	31
jsid-post-aAygvep	-0.4215	54
jsid-post-aO80p0N	-0.8779	55
jsid-post-awyoe5r	0.8805	423
jsid-post-agm5Kqr	-0.8979	351
jsid-post-ajP5RDG	-0.3612	324
jsid-post-a6ZNGoq	0.9287	112
jsid-post-a875Vp3	0.8885	187
jsid-post-aGyg70n	0.5574	160
jsid-post-aRB0Rzq	0.6486	20
jsid-post-a875V8e	0.3818	84
jsid-post-aD2gQjx	0.0516	169
jsid-post-avyo9yq	0.8834	14
jsid-post-agm5K5w	0.0258	28
jsid-post-aXPjRLv	0.7579	23
jsid-post-aYQ7Re2	0.9153	138
jsid-post-a9yRDPL	0.8834	521
jsid-post-a875Vjd	0.4019	380
jsid-post-a0eROYO	0.9545	336
jsid-post-aVv0RWn	0.0	142
jsid-post-a1mROdY	0.6249	39
jsid-post-aD2gQmB	0.9771	54
jsid-post-a34RNL8	0.9735	73
jsid-post-aVv0Rjv	-0.8555	542
jsid-post-aAygvwg	0.6124	35
jsid-post-aPARrGB	0.0	151
jsid-post-adB5RyV	0.3818	95
jsid-post-amo5pEv	0.4939	78
jsid-post-adB5oEM	-0.4215	112
jsid-post-aE0gO3x	0.5719	111
jsid-post-a9yRO9j	0.802	23
jsid-post-aMVYOgA	0.9246	60
jsid-post-aGygOPw	0.0	71
jsid-post-a0eRMzz	0.8126	47
jsid-post-a4PRWmQ	0.9325	19
jsid-post-avyo9XW	0.2023	28
jsid-post-amo5Rbo	0.8658	27
jsid-post-a5QR55G	0.9493	18
jsid-post-aND0jv3	0.6124	10
jsid-post-aByg4GP	0.5267	12
jsid-post-aQz1y1d	-0.2023	12
jsid-post-abArR0E	0.9729	25
jsid-post-amo5Mdv	0.9062	26
jsid-post-abArRo9	0.9442	38
jsid-post-aAygvzp	0.936	12
jsid-post-aKGdWO3	0.4019	28
jsid-post-aO80pLN	-0.6222	30
jsid-post-aGyg7O7	0.9509	41
jsid-post-azx14ZK	0.9313	28
jsid-post-aQz1yEW	-0.969	16
jsid-post-aVv0VqO	0.91	26
jsid-post-an752wB	0.9846	20
jsid-post-aBygowz	0.7351	317
jsid-post-a4PRVYw	0.9513	81
jsid-post-a875z3d	0.9617	18
jsid-post-a875zG3	0.9633	38
jsid-post-aByg4qZ	0.7003	98
jsid-post-aYQ7m4m	-0.743	22
jsid-post-aMVYy1A	0.886	37
jsid-post-a875zj6	0.296	26
jsid-post-aQz1yYW	0.0258	18
jsid-post-aPARn4g	0.8957	17
jsid-post-aMVYq3W	0.743	10
jsid-post-aKGdp4W	-0.7269	10
jsid-post-azx14pj	0.9829	15
jsid-post-aGyg760	0.9788	28
jsid-post-ajP5ymQ	0.9689	55
jsid-post-aryozmV	0.0772	0
jsid-post-aqygAnv	0.3818	29
jsid-post-a6ZN81L	0.4939	19
jsid-post-aGyg73G	-0.34	28
jsid-post-ae95RqQ	0.8074	11
jsid-post-aRB0R2A	0.3182	17
jsid-post-aE0gZzp	0.836	32
jsid-post-aKGdORZ	0.9936	19
jsid-post-aND0RA3	0.7506	32
jsid-post-avyomxq	0.6486	244
jsid-post-a34RnAm	0.8807	101
jsid-post-a0eRwMn	-0.9186	23
jsid-post-aW4E9pn	0.0	178
jsid-post-amo5nAj	0.6908	164
jsid-post-aZZ7v8z	0.9201	17
jsid-post-apR581b	0.9081	69
jsid-post-aW4E97n	0.9682	57
jsid-post-aLn0rpx	-0.34	91
jsid-post-a2vRGMe	-0.128	80
jsid-post-aMVYyVG	0.9612	71
jsid-post-aXPjeND	0.9545	14
jsid-post-aD2gMnw	0.9517	22
jsid-post-a4PRVR6	-0.9136	96
jsid-post-aPARn7V	0.8856	23
jsid-post-aKGdpm1	0.0772	29
jsid-post-a0eRw5O	0.836	39
jsid-post-azx1Q1m	0.8974	27
jsid-post-adB5bgB	0.34	13
jsid-post-aD2gMAK	-0.969	21
jsid-post-avyo91Z	0.9851	20
jsid-post-aXPjKVg	0.0	14
jsid-post-aPARQrG	-0.0258	12
jsid-post-ae95Wzp	0.8176	107
jsid-post-aPARnbP	0.7579	0
jsid-post-a5QRD5L	0.9878	141
jsid-post-aBygoMz	0.8589	65
jsid-post-an75VDo	0.9578	66
jsid-post-ae95WR5	0.946	24
jsid-post-aW4E9R2	0.8271	49
jsid-post-apR5888	-0.6249	37
jsid-post-aAygZOo	0.9022	49
jsid-post-azx1QBK	0.875	24
jsid-post-a5QRDqy	-0.2263	28
jsid-post-aMVYyEG	0.2263	39
jsid-post-aGygbMG	0.8271	32
jsid-post-aVv0BZ2	0.7506	20
jsid-post-aByg4p1	0.2023	49
jsid-post-apR5VXE	0.9423	24
jsid-post-aGyg7Az	-0.0516	29
jsid-post-aD2gQV7	0.0	21
jsid-post-a6ZNj5N	0.969	25
jsid-post-aW4E1Xn	0.9287	28
jsid-post-a4PQWmv	0.0	26
jsid-post-aGygo47	-0.128	103
jsid-post-aAygmzE	0.9828	82
jsid-post-abArdKr	0.8074	610
jsid-post-axy7AeY	0.8979	170
jsid-post-aE0gQ5K	0.0	48
jsid-post-aQz1rLw	0.7351	10
jsid-post-aRB0yGq	0.9854	71
jsid-post-aVv0dyv	0.981	18
jsid-post-aLn0bXz	-0.2023	684
jsid-post-ae95dE5	0.9666	23
jsid-post-ayNozz8	0.4939	211
jsid-post-aO80jWy	0.9774	12
jsid-post-aE0gQXM	0.7096	261
jsid-post-a0eRxwv	0.8271	133
jsid-post-aqygdDM	0.5859	59
jsid-post-agm5djv	0.9648	48
jsid-post-aMVYWqW	0.7351	40
jsid-post-avyoDRO	0.4019	68
jsid-post-aD2gPb9	0.9735	85
jsid-post-aZZ7dQW	0.875	75
jsid-post-a4PRxzm	0.8402	145
jsid-post-aVv0doK	0.9769	130
jsid-post-aND0qv0	0.8957	166
jsid-post-ajP5dPG	0.926	714
jsid-post-aD2gPnZ	0.9432	27
jsid-post-a875neO	-0.0772	26
jsid-post-aZZ7dr3	0.9912	259
jsid-post-ajP5dg1	0.91	227
jsid-post-a9yRVE0	0.6597	121
jsid-post-a0eRxdn	0.969	488
jsid-post-aXPjdgg	-0.34	33
jsid-post-a5QRxZy	-0.9788	166
jsid-post-a9yRVrK	-0.1531	198
jsid-post-aO80j2M	0.9744	29
jsid-post-agm5d5q	0.7506	18
jsid-post-aO80j0y	0.4767	25
jsid-post-apR5dp8	0.9607	72
jsid-post-aBygvWx	0.9716	114
jsid-post-ajP5dqg	-0.0258	76
jsid-post-a0eRx4O	0.5267	15
jsid-post-aryodbd	0.985	40
jsid-post-amo5dX2	0.9477	561
jsid-post-an75deq	0.3818	347
jsid-post-aVv0dWw	0.9201	77
jsid-post-ae95djb	0.9851	344
jsid-post-a6ZNxwA	0.7964	352
jsid-post-axy7AZ2	0.959	25
jsid-post-aqygAv7	0.0258	357
jsid-post-aQz1r9z	0.9869	23
jsid-post-a1mRxvG	-0.128	184
jsid-post-ayNozn8	0.9738	25
jsid-post-aryod1B	0.8807	178
jsid-post-a34Rnm3	-0.5267	115
jsid-post-ayNoPGp	0.9612	189
jsid-post-aGygb36	0.9136	31
jsid-post-amo5ny4	-0.0772	184
jsid-post-agm5j8v	0.8316	67
jsid-post-aBygojP	0.0772	11
jsid-post-ajP5db1	0.8979	38
jsid-post-aGygo3X	0.9833	15
jsid-post-axy7AqD	0.5859	19
jsid-post-aO80jp6	0.9477	11
jsid-post-agm5d8x	0.3612	20
jsid-post-aD2gNwZ	0.9729	20
jsid-post-aqygp4p	0.4215	15
jsid-post-a34Rpd3	0.4215	17
jsid-post-aND0q6G	0.9885	27
jsid-post-aW4ENBd	0.8625	19
